Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Class
0.7600559636896027,-1.8306328968564567,0.0436024463724537,0.2383689827347851,-0.927353134190574,-1.3096949579261952,2.8068215718350293,-1.406317463671834,0.4822507842532491,0.6757369177648804,0.9503158274126752,0.4822507842532491,0.1946074552372427,0.0880772252108442,-1.8751724696457444,-1.7774753043893772,-0.6117690909052854,-0.037036797048412,2.8068215718350293,-0.4394807599661839,1.3736585451629575,0.3191745104191804,0.8698990579502973,0.0700521631131813,0.5514853760404675,0.0510749720852539,-0.1044492185374714,-0.3190539356666181,-1.5641952599594249,-0.622649361734452,-0.4394807599661839,0.5010941699398452,-1.4575514994649303,0.9503158274126752,0.6713400764504657,0.1367671525548865,2.1709427174978138,-0.8432465953161917,0.0510749720852539,0.8698990579502973,1.0010460925671412,-1.4803189934701573,0.1298887679539815,-0.7519693317388192,0.0455722644045298,-1.3096949579261952,-0.0831055726286947,0.0510749720852539,0.0754336389015927,0.0880772252108442,-1.4803189934701573,0.1830199689618744,0.0455722644045298,0.9503158274126752,1.2608182217141632,-0.42930222451726,1.1602972598861907,-0.2460624881299485,0.8698990579502973,1.3404504460231443,-0.1374485146276918,0.0213116486719422,0.5112025995249807,1.1618783026081905,-2.7032322929992367,-0.1758858124323366,0.9751976297824296,0.1232048067844856,0.7421274910718921,-0.7960258568034889,-0.692420979873856,-0.1688217231900106,1.6122782579886454,0.1895816165987433,1.0760071385985983,0.9528745472029388,-1.3200225112207056,2.8068215718350293,0.2131966282376891,1.3149144535840471,-1.6019658118971685,0.0824397529345032,0.0455722644045298,-1.3096949579261952,-0.4764275125094105,-0.6540756831274238,-0.4394807599661839,3.5814504022421056,0.0880772252108442,-0.752156405590583,0.1150260791474171,-0.7424705856980481,-0.3092090770498634,-1.5047203740310022,0.4822507842532491,1.6399645293713927,1.695051040430753,-1.4803189934701573,-0.1601327955666404,0.6778753195309076,0.0
-0.0747486199025631,-1.1884355910592457,-0.5899798682127707,0.1287152012598406,-0.4444299967257112,0.8607926096296524,1.1070065545725911,-1.10019205133415,0.9485422951949116,1.1738282011645356,-0.1617737822929376,0.9485422951949116,0.2201393583895888,-1.0520557792904297,-0.1919471554327848,1.2930802612402343,1.6911732112803357,-0.7778028998325223,1.1070065545725911,0.5165739443233897,-0.9469852794696144,-0.6663329518217799,1.0582514955898317,-1.188236086510001,1.427816619272437,1.2288376006690436,2.23813192042712,-0.9789090766971428,1.064141094207962,1.0235755955682535,0.5165739443233897,0.6272412210909549,-1.1909026081270546,-0.1617737822929376,-0.6011610571726861,1.5241973330072007,1.1354848448198192,-2.174342726627676,1.2288376006690436,1.0582514955898317,-0.6116574084743284,1.0439439432554705,-3.1039905727122643,1.1849413676210472,-2.473712723906529,0.8607926096296524,0.2979661384893192,1.2288376006690436,0.0663818500257044,-1.0520557792904297,1.0439439432554705,-1.3269193919421405,-2.473712723906529,-0.1617737822929376,-0.2140668956952756,1.317622329309618,1.310964701658186,-0.1476451799370819,1.0582514955898317,1.3410338589611683,0.4110210548923355,-0.0510115681036809,-1.650721133557372,-1.1830630064186702,-0.0420002079655144,0.3975228318936767,1.5866519998435806,-1.2163274458270608,0.2043813420702774,-0.4037580554787445,-2.265109218899397,2.530524689120273,0.0966539166874398,-1.2032871296724998,-0.1508424415665739,0.4041157109865192,-0.3521014990427897,1.1070065545725911,-1.9803287869523725,0.9916136605408772,0.1295467052200964,0.0416509201607112,-2.473712723906529,0.8607926096296524,0.6338677625751334,0.0136684575409144,0.5165739443233897,1.3719085253866354,-1.0520557792904297,0.2321220488084206,0.7187512431068305,1.3353758419158992,-1.115929614872567,-0.4004454261431075,0.9485422951949116,0.8855832342134344,-0.1077690026586222,1.0439439432554705,0.4428516693071072,-1.4891599781454952,1.0
0.214096525379224,0.4176116958311949,1.4666948335341108,-0.2828020364289495,-0.5545075492185126,-3.3948704426343954,3.340578339618926,-1.3949741679440972,-4.5763563871857205,-5.6430588741536525,-3.203360948544633,-4.5763563871857205,0.7849554608949543,-2.1397494383772253,-0.7983813633845481,3.752775649309768,-0.2940427841733188,2.1193719364779366,3.340578339618926,0.9826393479199098,0.1785914224956755,0.8414859502841106,0.8765418013600059,0.0699866292960874,-0.5656262996467792,-0.7020636877928058,1.3216108372440187,-0.282471312346006,-4.166201443464496,0.8047522776538155,0.9826393479199098,-0.8169907297833379,0.0341374111111148,-3.203360948544633,-0.7025626209543252,-0.8001929999125098,-1.0950799883686633,-0.2370739902987575,-0.7020636877928058,0.8765418013600059,-0.5184946799697614,2.940311231585016,0.9260545593630458,0.4763794026798399,0.6789343596276385,-3.3948704426343954,-1.220866639239868,-0.7020636877928058,-1.2928065200650047,-2.1397494383772253,2.940311231585016,-2.5973001881430338,0.6789343596276385,-3.203360948544633,-3.926814575852295,-0.9421914864762052,1.1730638615285047,-1.271843083311485,0.8765418013600059,-0.3419287783636575,0.1814217200612839,-1.2298089514662585,-1.3611897453584512,2.417722056751151,-1.544125580001888,-0.9172792331441256,0.6730875935201769,-0.0038461494386085,0.9817433412314976,0.1848071963856672,-1.1288255928577011,2.1441714975224544,-0.9262469818090032,0.6602123194492953,0.472005149507936,-0.167642065756129,1.3047960269364518,3.340578339618926,-0.0863731548444145,0.2402369241503139,0.1139649333133637,0.8538218858688883,0.6789343596276385,-3.3948704426343954,1.3056857947283844,-0.3237903243813385,0.9826393479199098,4.253109534352155,-2.1397494383772253,-0.469679482718763,-1.5137843302674985,0.130263904464322,-1.3852909087781309,-1.6293558321962809,-4.5763563871857205,-0.1423358383510799,1.1791647964323568,2.940311231585016,-0.4227437404139346,-1.7425030217904975,0.0
0.0589007933198389,1.6680284385448891,0.2509808690711624,-0.8323154695467396,-0.218986743533562,2.341660513941992,1.3889601698541465,1.0761614273528792,0.4331839566280127,0.6496194927399209,-2.8595159912839727,0.4331839566280127,-2.5476066726620523,1.4649036091944652,0.1899130365694705,2.8741120570628063,-0.6132969571807217,-0.8418556659923051,1.3889601698541465,1.3327211274316708,-0.3060162593896654,0.2937652875840829,-1.0378680337976962,-1.386966303022369,0.9404000660077916,1.3891021855191052,-0.1338282831996782,0.5548012082191723,3.035215189382395,-0.892511025228104,1.3327211274316708,1.8062345383465117,-1.5847343329729096,-2.8595159912839727,-1.6394878749236417,1.8445172788537865,0.904434350676508,-0.3754844001881422,1.3891021855191052,-1.0378680337976962,0.4116485651629448,2.2127780080863206,-1.9554505425441264,-0.1700399847244597,-1.6508720715992256,2.341660513941992,0.8372118583636283,1.3891021855191052,-0.6283759759092804,1.4649036091944652,2.2127780080863206,1.9392690584479864,-1.6508720715992256,-2.8595159912839727,-3.466255442150061,0.1126985090469659,-1.189195495292215,-0.7617911829559539,-1.0378680337976962,0.4127851169690288,0.4961616308888094,0.4363104306422981,0.221410597288524,-0.8190081164590941,-1.6581968499957351,-0.0244960145172579,-0.4087719848421483,-0.9305808049645748,-2.1922989081809443,0.8820952418737327,0.8808774710457029,1.4840164904288835,0.2291213435180428,-0.2980930396299594,-0.0336896717044628,-2.59743451621875,-1.0078685780354832,1.3889601698541465,0.3564470675268452,-1.0461106001075011,-0.040975838107995,1.5651658481700523,-1.6508720715992256,2.341660513941992,1.7740409562444936,0.9326836096220008,1.3327211274316708,1.844339759272588,1.4649036091944652,-0.9961033363896794,2.228472894202578,-0.9061312333563724,1.3482300444251307,-0.8976249758117046,0.4331839566280127,0.7940929822240419,0.2924874795849968,2.2127780080863206,-0.3008319004712926,-1.1024372693184634,1.0
-0.0292910627019084,-0.5691958997464516,0.2007227490418534,-1.52410254855926,-1.013721788230369,-0.0422058667050578,-0.2333665284713858,0.1806445309963177,-0.3618145937088141,-0.8398933653395368,-0.7405894906610692,-0.3618145937088141,0.3244593898571548,1.926437960533831,1.458487055755726,-1.0343574184122124,3.401875562209925,0.3171307641284577,-0.2333665284713858,-1.0684658405662215,-0.6566953315572904,1.4394363546644235,1.4037311366949137,1.0922373088701676,-1.9082731640775343,0.6434493325856456,-1.7408993679954927,-0.4251376981115221,-0.4403824565848416,-0.5617328844458523,-1.0684658405662215,0.6253713723408305,-1.963602082781672,-0.7405894906610692,0.2148684738096505,0.4166865425285377,1.3587000236279756,-0.577032141610197,0.6434493325856456,1.4037311366949137,1.9085761760067192,-0.5173858361669545,0.497799762645368,0.4545170402782952,0.7083399086791098,-0.0422058667050578,-1.0980326761600785,0.6434493325856456,-0.6313666176705683,1.926437960533831,-0.5173858361669545,2.0204223274637694,0.7083399086791098,-0.7405894906610692,-1.3133619865298556,0.3591315981028854,1.3670387976651228,-0.76430812966604,1.4037311366949137,-2.2318622840921623,0.9343689527333606,-1.4719092082993568,1.5983767605260095,-0.1596319783906433,1.49069543989815,1.164927236795503,-0.7038646146404067,1.58797877232563,-0.024182519703662,-0.6465147368694545,0.8212193350158413,1.1855016361685766,0.7135622139241762,-0.7870526899898684,-0.3611601894940772,0.0217922130683037,0.1619922684028448,-0.2333665284713858,0.4532565519196944,-0.8203972915687642,1.2492241693744977,-0.2691110283732784,0.7083399086791098,-0.0422058667050578,-1.7232074239112962,-0.4618682552018836,-1.0684658405662215,-0.6793332837927515,1.926437960533831,0.1070030433655112,-0.4852050799504034,-0.3214417303508001,1.629392751622786,-1.6467117291432722,-0.3618145937088141,-0.3329185955217282,0.0902813246311056,-0.5173858361669545,1.2591578818500768,0.0008239434044365,1.0
0.0850245902830275,0.1541048064963046,-0.9891311469355824,0.2259958829655993,-0.2653735811288406,0.9580253651126824,1.7903907600921318,0.8392769797993096,0.2079500883815248,0.3274063443002488,-1.9899605451684,0.2079500883815248,-0.0209123495579115,1.6785015202723543,0.9931008206116276,2.5850469788035886,0.1553103339478585,-0.4893911124239612,1.7903907600921318,0.4997332453471003,0.0652249816692775,-1.7408596894949795,-2.7632483505645737,0.0684263123861221,2.445938930674125,0.4605186436964497,-0.8883140417628659,-0.4475062273628482,1.265000440214196,-1.1957083472240395,0.4997332453471003,-1.1440952328397396,0.7700118157596085,-1.9899605451684,1.810377615138276,0.6431170384439051,-0.1796730437164296,0.442384723274561,0.4605186436964497,-2.7632483505645737,-1.9735409099938488,2.0140625959841967,-0.3814591433707882,0.6615904071032149,-0.3591423017553048,0.9580253651126824,-0.1305592289108648,0.4605186436964497,0.419081012564048,1.6785015202723543,2.0140625959841967,2.165595634163786,-0.3591423017553048,-1.9899605451684,-2.419981947637156,-1.7837586761873825,-3.3865917043823743,0.4474943362572483,-2.7632483505645737,-0.3046432140211441,-0.6755183781824743,-0.7811106645917562,0.5481756440542481,-0.1660543825488684,-0.1621833590342033,-0.1183363449213205,0.5314059749810481,0.5016044883213614,-0.4918770034874296,0.281634803747872,1.4255356771528067,-0.2543447724531083,-0.2630027072885298,-0.2523958693806078,-1.3460946487206231,-1.1159351683896994,-0.1199064110521602,1.7903907600921318,1.1912543194591607,-0.766276203406957,0.0489550244572342,0.3609888250414084,-0.3591423017553048,0.9580253651126824,0.6921352905072182,0.5697800121654373,0.4997332453471003,2.305457183938508,1.6785015202723543,1.050676305311846,-0.923631702637965,-0.6740609036543742,0.8622221644007858,-0.8947329982105616,0.2079500883815248,-0.1197191146309699,0.0417514879894597,2.0140625959841967,1.219267577181673,0.1505290460716212,1.0
1.831177135565888,0.7958638123412263,-0.705537947278461,-1.258264629367288,0.97048845961338,-0.2580717579441141,1.7931067660365982,-0.5674472812283516,-1.333143640335124,-1.769624782153029,-1.71801223115183,-1.333143640335124,-0.7223474046150294,0.0863437337332226,0.8678054595424458,0.7747878442472169,0.3120621317267384,0.8582704301818717,1.7931067660365982,1.9478903766225224,0.2899111740376628,-0.1980736301493601,-0.6782098846493957,-1.1173270089312346,0.5477389787375606,0.7878148172138325,0.9346547073366238,0.3918812622455845,-0.4257849291642673,0.6568987063196473,1.9478903766225224,2.322609225262766,-1.7821150819848288,-1.71801223115183,-0.9607795582448904,0.8815732897831657,-0.8343736122951214,-0.5208929039037633,0.7878148172138325,-0.6782098846493957,1.4140291355619872,0.7023864607850734,0.0681201097924018,0.6970509788397266,0.137052273221221,-0.2580717579441141,1.801528407832186,0.7878148172138325,-1.7189304129538467,0.0863437337332226,0.7023864607850734,0.0047344354324037,0.137052273221221,-1.71801223115183,-2.250710520673912,-1.2629629368673227,-0.9509575875458692,0.0466373665659657,-0.6782098846493957,1.3006254010559588,1.3160074197184983,0.4259109671014113,0.6543881340607632,-0.0414911045773792,0.2183387504421606,-0.2345790296191876,0.6365532068732643,0.6882597107724135,0.2269319438002478,-1.0345979596066548,-1.911159325260488,0.3699256130043903,-0.1870575164736626,1.0618166459897318,0.6506676287920862,-0.5387848378473886,0.123754642524277,1.7931067660365982,0.2541276870714354,0.0954620413582965,1.0469545344282092,-0.1929813677606896,0.137052273221221,-0.2580717579441141,2.331667739044029,-0.7178532143540355,1.9478903766225224,2.138188225811623,0.0863437337332226,-0.6140381615494112,0.2274050789916206,0.0599097740795035,-2.343039101651841,2.0221741000873785,-1.333143640335124,-1.0296109710894004,-0.8460396726276344,0.7023864607850734,-0.8898447709411416,0.9679319487649898,0.0
-0.3636825400674441,-0.2311022809352152,0.4246939236436544,0.7099748690550325,0.8422820033876633,-2.5010029179053084,1.4204276499206767,-1.6591828057551052,-0.5300969014920286,-0.5510127232274036,-0.5339517183542088,-0.5300969014920286,0.231159007139731,2.249481011742453,-0.5574828502711269,1.2444535522572808,1.511355438511122,-0.0598429117681581,1.4204276499206767,-1.2507189553474656,-0.8379012608749725,-0.7240275608203685,-3.1191506545077887,0.1708397342427449,-0.4618850484342081,-2.4154578186291458,-0.2713309413352472,-0.4010922005013216,-3.0146452437440034,1.780014409972754,-1.2507189553474656,-1.3317200091149997,-0.9646885515210296,-0.5339517183542088,0.4374354270262295,-2.9077138696488,-0.8387359422538365,-1.414761122581816,-2.4154578186291458,-3.1191506545077887,0.9072555617792868,0.906276118895719,1.7874073322863584,-1.8585342764886037,1.340639142918981,-2.5010029179053084,-0.6310017304391317,-2.4154578186291458,0.3019360159976259,2.249481011742453,0.906276118895719,2.9234596683156995,1.340639142918981,-0.5339517183542088,-0.555831244305129,1.3186376264809805,-3.787329914497104,0.4965760208922312,-3.1191506545077887,0.6210490247883845,-1.9100522014410315,-1.136702412909867,0.7279454954522602,1.9435567066642487,0.3659252446933867,-0.9731656775485584,0.2048058118511505,0.5737972049650016,-1.2960816615036492,-1.7881765054246803,0.3332984877926815,-0.1929857765508165,0.1410220657003505,1.2256445559497906,-0.0668672034004746,-1.20117481660977,1.251228643196258,1.4204276499206767,-1.0379540659127084,-0.3017389056829465,-1.036602801577717,-0.9334573736922124,1.340639142918981,-2.5010029179053084,-1.4517902905467,0.5459159881225228,-1.2507189553474656,1.8871429660384773,2.249481011742453,-1.7366817745849448,0.4003385595265321,-1.1019455343146227,1.3459339760337423,-0.505165355800817,-0.5300969014920286,-0.1477415181538619,1.1404234521147425,0.906276118895719,-0.4013849937139453,-0.043846697165074,1.0
0.0929741570910041,-1.4310974925837,0.4727684683865754,-1.2963449841367265,0.2256134674585539,-2.042012159164183,1.5920137404892325,0.0758390028479622,-0.689692166689518,-0.9968427192830622,-1.904153376918444,-0.689692166689518,-0.7088685284381385,-1.09784328593904,1.6465514206230427,1.7848515941763188,1.2133791325991092,1.2827139581702196,1.5920137404892325,1.33376814988927,-1.153503572542126,0.123990784065808,-1.1604406369827196,-0.0637357205666516,-0.0865554823509634,0.1132064478355513,0.2854068907532169,0.6674954987133563,-2.687242709876393,-1.0649197529339591,1.33376814988927,-0.8777452927801963,0.5322623999156977,-1.904153376918444,0.6736795964459418,0.0067805488732745,0.0258817621940462,-0.2167878178953596,0.1132064478355513,-1.1604406369827196,0.3305598930351648,1.5356632840779867,-0.2124252237404562,0.2627495501508767,-0.0621581702554332,-2.042012159164183,0.6595385255914218,0.1132064478355513,-1.2990890349254696,-1.09784328593904,1.5356632840779867,-1.5070316183449644,-0.0621581702554332,-1.904153376918444,-2.514919232069219,-0.4663180571732024,-1.585278307149564,-0.3979230108074238,-1.1604406369827196,0.2258980207487044,1.4851555637091622,0.6288091401082587,0.7123109326704704,-0.2538651279510673,-0.927273418395512,-0.4714542131582016,0.8117183992815745,0.246456626948868,-0.0801799168732532,0.2139928931237631,0.2958119354084627,-0.0294709567177765,0.0591741945942292,-0.2502712250047079,-0.5592824784492236,-0.0057928892352251,0.9559665262067466,1.5920137404892325,0.2697843988390912,-1.980631328544664,0.0872683387968085,0.0722714776196855,-0.0621581702554332,-2.042012159164183,1.532482676440423,-0.3830466776975072,1.33376814988927,1.855289664690376,-1.09784328593904,0.0936710323402,-1.7299977913169315,1.4426567688517786,0.655717221071599,-0.2891682452309674,-0.689692166689518,0.1448626288505232,-0.5286745939719916,1.5356632840779867,-0.969679661217808,-1.9664630623052528,0.0
1.5412315832090135,2.1226595519695763,-0.4017262524551633,-0.4199767580975281,1.3309067150119056,0.4744323716621176,0.5330569614237394,1.137637405497514,-0.2170346779930925,-0.1599177171411727,0.8803327024671224,-0.2170346779930925,-0.3082260262769807,3.1991616017896,-0.7404520022498614,-0.1011860774278412,0.4409568375571314,-1.0168719764503371,0.5330569614237394,-3.696958463679737,-0.1849577503489176,-0.2477554084939086,0.7259950727997323,-0.2810873815185212,-0.1479217610885806,-0.360556351182018,1.3081771875807169,1.7297014205313348,0.70441609492784,-0.5221847824843088,-3.696958463679737,0.0947844704666197,-0.056741487676864,0.8803327024671224,0.7785088452285175,-0.3393198086273296,1.055256273000204,-1.3719416260366424,-0.360556351182018,0.7259950727997323,-1.5355368865318446,-0.1700493662224274,1.2563002130327354,0.2354737189138976,0.915939666146034,0.4744323716621176,-0.5861871616067287,-0.360556351182018,0.3617534804401982,3.1991616017896,-0.1700493662224274,4.110327632587192,0.915939666146034,0.8803327024671224,1.211791508434096,-0.2393127720536897,1.0188694713498585,-1.1326297863664336,0.7259950727997323,-0.1731600332086022,0.3685997744109252,0.6380817113945972,-0.8635726028866598,0.630922852706151,-2.015377845970932,-0.6557074233994538,-0.2153704302554942,-1.7210162706113832,-1.1663674994952404,-1.44907905232494,0.406813914572392,-2.0228235479914014,2.864391265719847,0.6618474701725936,0.0244219916811136,-2.1319568521125705,-0.5708685090302549,0.5330569614237394,0.0152155118752556,-0.3949968436320004,0.2908543650574678,-0.5518202912941875,0.915939666146034,0.4744323716621176,-4.509822449249478,-0.9900747587966936,-3.696958463679737,0.7776968321298671,3.1991616017896,0.0674573706850194,0.4507833101337112,0.2194561851771986,1.712752766905088,-0.5981267451898663,-0.2170346779930925,-0.8385118495791604,1.9500299227002773,-0.1700493662224274,-0.924022532366217,1.2545503206225113,1.0
